ID,NOMBRE,NOMBRE2,LOCALIDAD,DEPARTAMENTO,JURISDICCIÓN,CUE ANEXO,DOMICILIO
313,C.E.N.M.A. Nº 111 ANEXO SEDE BARRIO JARDIN,CENMA 111 ANEXO SEDE BARRIO JARDIN,CORDOBA,CAPITAL,CÓRDOBA,140288215,CELSO BARRIOS ESQ AV. PABLO RICHIERI  JARDIN B° JARDIN
315,C.E.N.M.A. Nº 111 ANEXO SEDE Si.Re.LyF,CENMA 111 ANEXO SEDE Si Re LyF,CORDOBA,CAPITAL,CÓRDOBA,140288212,ITUZAINGO  548 NUEVA CORDOBA BARRIO NUEVA CORDOBA
316,C.E.N.M.A. Nº 125,CENMA 125,CORDOBA,CAPITAL,CÓRDOBA,140429300,MAESTRO LOPEZ ESQ. CRUZ ROJA- UTN  CIUDAD UNIVERSITARIA BARRIO CIUDAD UNIVERSITARIA
262,C.E.N.M.A. N° 125 ANEXO B° IRUPE,CENMA 125 ANEXO B IRUPE,CORDOBA,CAPITAL,CÓRDOBA,140429302,OSTIA 4200 IRUPE B° IRUPE
317,C.E.N.M.A. Nº 125 ANEXO BARRIO ITUZAINGO,CENMA 125 ANEXO BARRIO ITUZAINGO,CORDOBA,CAPITAL,CÓRDOBA,140429303,STEPHENSON 6900 ITUZAINGO BARRIO ITUZAINGO
318,C.E.N.M.A. Nº 125 ANEXO SEDE Bº LAS FLORES,CENMA 125 ANEXO SEDE B LAS FLORES,CORDOBA,CAPITAL,CÓRDOBA,140429305,BERNARDINELLI 3578 LAS FLORES B° LAS FLORES
319,C.E.N.M.A. Nº 128 BRINCKMANN,CENMA 128 BRINCKMANN,BRINCKMANN,SAN JUSTO,CÓRDOBA,140340000,DR. PITT FUNES 547 BARRIO BERTOSSI
263,C.E.N.M.A. N° 128 BRINCKMANN ANEXO FREYRE,CENMA 128 BRINCKMANN ANEXO FREYRE,FREYRE,SAN JUSTO,CÓRDOBA,140340001,BV. BELGRANO 169 CENTRO FREYRE
264,C.E.N.M.A. N° 128 BRINCKMANN ANEXO SEDE COLONIA PROSPERIDAD,CENMA 128 BRINCKMANN ANEXO SEDE COLONIA PROSPERIDAD,COLONIA PROSPERIDAD,SAN JUSTO,CÓRDOBA,140340006,JUAREZ CELMAN 357 CENTRO COLONIA PROSPERIDAD - SAN JUSTO
320,C.E.N.M.A. Nº 128 BRINCKMANN ANEXO SEDE COLONIA VIGNAUD,CENMA 128 BRINCKMANN ANEXO SEDE COLONIA VIGNAUD,COLONIA VIGNAUD,SAN JUSTO,CÓRDOBA,140340007,ANA PASSADORE 611 CENTRO BARRIO CENTRO - COLONIA VIGNAUD
265,C.E.N.M.A. N° 128 BRINCKMANN ANEXO SEDE LA PAQUITA,CENMA 128 BRINCKMANN ANEXO SEDE LA PAQUITA,LA PAQUITA,SAN JUSTO,CÓRDOBA,140340003,ECUADOR 297  LA PAQUITA - SAN JUSTO
321,C.E.N.M.A. Nº 128 BRINCKMANN ANEXO SEDE PORTEÑA,CENMA 128 BRINCKMANN ANEXO SEDE PORTEÑA,PORTEÑA,SAN JUSTO,CÓRDOBA,140340010,AVENIDA CORDOBA 110 GORCHS PORTEÑA
266,C.E.N.M.A. N° 128 BRINCKMANN ANEXO SEDE QUEBRACHO HERRADO,CENMA 128 BRINCKMANN ANEXO SEDE QUEBRACHO HERRADO,QUEBRACHO HERRADO,SAN JUSTO,CÓRDOBA,140340004,SARMIENTO 157  QUEBRACHO HERRADO - SAN JUSTO
322,C.E.N.M.A. Nº 128 BRINCKMANN ANEXO SEDE SEEBER,CENMA 128 BRINCKMANN ANEXO SEDE SEEBER,SEEBER,SAN JUSTO,CÓRDOBA,140340008,9 DE JULIO 230  SEEBER
323,C.E.N.M.A. Nº 135,CENMA 135,CORDOBA,CAPITAL,CÓRDOBA,140236400,SANTA ROSA 1299 ALBERDI B° ALBERDI (ATRAS DE LA CENTRAL DE POLICIA)
324,C.E.N.M.A. Nº 135 ANEXO Bº AMPLIACION LAS PALMAS,CENMA 135 ANEXO B AMPLIACION LAS PALMAS,CORDOBA,CAPITAL,CÓRDOBA,140236402,MANUELA CACIGAS 650 AMPLIACION LAS PALMAS B° AMPLIACION LAS PALMAS
267,C.E.N.M.A. N° 135 ANEXO SEDE ALECYT,CENMA 135 ANEXO SEDE ALECYT,CORDOBA,CAPITAL,CÓRDOBA,140236405,9 DE JULIO 975 ALBERDI B° ALBERDI
325,C.E.N.M.A. Nº 135 ANEXO SEDE SACRA,CENMA 135 ANEXO SEDE SACRA,CORDOBA,CAPITAL,CÓRDOBA,140236404,SANTIAGO DEL ESTERO 333 CENTRO B° CENTRO
326,C.E.N.M.A. Nº 135 ANEXO SEDE SACRA Bº PARQUE LICEO 2º SECCION,CENMA 135 ANEXO SEDE SACRA B PARQUE LICEO 2 SECCION,CORDOBA,CAPITAL,CÓRDOBA,140236407,JOAQUIN CASTELLANOS 4672
327,C.E.N.M.A. Nº 151,CENMA 151,CORDOBA,CAPITAL,CÓRDOBA,140395000,LA CORUÑA 1416 CRISOL SUR BARRIO CRISOL SUR
328,C.E.N.M.A. Nº 151 ANEXO Bº CERVECEROS,CENMA 151 ANEXO B CERVECEROS,CORDOBA,CAPITAL,CÓRDOBA,140395002,RAMON  VILLAFAÑE 2900 CERVECEROS B°  CERVECEROS
268,C.E.N.M.A. N° 151  ANEXO Bº EMPALME,CENMA 151 ANEXO B EMPALME,CORDOBA,CAPITAL,CÓRDOBA,140395001,JUAN LLERENA 5561 SAN JAVIER BARRIO SAN JAVIER
329,C.E.N.M.A. Nº 151 ANEXO SEDE B° AMPLIACION SAN PABLO,CENMA 151 ANEXO SEDE B AMPLIACION SAN PABLO,CORDOBA,CAPITAL,CÓRDOBA,140395004,COPINA  2900 AMPLIACION SAN PABLO
330,C.E.N.M.A. Nº 161 ANEXO PILAR,CENMA 161 ANEXO PILAR,PILAR,RIO SEGUNDO,CÓRDOBA,140242501,RAFAEL NUÑEZ 1058  PILAR
269,C.E.N.M.A. N° 161 ANEXO TOLEDO,CENMA 161 ANEXO TOLEDO,TOLEDO,SANTA MARIA,CÓRDOBA,140242502,BOLIVAR 429  TOLEDO
331,C.E.N.M.A. Nº 161 RIO SEGUNDO,CENMA 161 RIO SEGUNDO,RIO SEGUNDO,RIO SEGUNDO,CÓRDOBA,140242500,SAN MARTIN   RIO SEGUNDO
270,C.E.N.M.A. N° 161 RIO SEGUNDO ANEXO SEDE LOZADA,CENMA 161 RIO SEGUNDO ANEXO SEDE LOZADA,LOZADA,SANTA MARIA,CÓRDOBA,140242503,SARMIENTO 441  LOZADA
332,C.E.N.M.A. No 168,CENMA 168,CORDOBA,CAPITAL,CÓRDOBA,140245900,ROQUE SAENZ PEÑA 1211 COFICO BARRIO COFICO
333,C.E.N.M.A. No 168 ANEXO SEDE SIN.PE.CAF.,CENMA 168 ANEXO SEDE SIN PE CAF,CORDOBA,CAPITAL,CÓRDOBA,140245901,SUCRE 466 CENTRO B° CENTRO
334,C.E.N.M.A. Nº 172 LA FRANCIA,CENMA 172 LA FRANCIA,LA FRANCIA,SAN JUSTO,CÓRDOBA,140357100,PASCUAL LENCINAS ESQ. BV. CÓRDOBA 101  LA FRANCIA
335,C.E.N.M.A. Nº 172 LA FRANCIA ANEXO COLONIA MARINA,CENMA 172 LA FRANCIA ANEXO COLONIA MARINA,COLONIA MARINA,SAN JUSTO,CÓRDOBA,140357101,SARMIENTO 583  COLONIA MARINA
336,C.E.N.M.A. Nº 172 LA FRANCIA ANEXO DEVOTO,CENMA 172 LA FRANCIA ANEXO DEVOTO,DEVOTO,SAN JUSTO,CÓRDOBA,140357102,SARMIENTO 325  DEVOTO
337,C.E.N.M.A. Nº 172 LA FRANCIA ANEXO SEDE SAN BARTOLOME,CENMA 172 LA FRANCIA ANEXO SEDE SAN BARTOLOME,COLONIA SAN BARTOLOME,SAN JUSTO,CÓRDOBA,140357106,LEANDRO N. ALEM 95  COLONIA SAN BARTOLOME
338,C.E.N.M.A. Nº 172 LA FRANCIA ANEXO SEDE VILLA CONCEPCION EL TIO,CENMA 172 LA FRANCIA ANEXO SEDE VILLA CONCEPCION EL TIO,VILLA CONCEPCION DEL TIO,SAN JUSTO,CÓRDOBA,140357105,SAN MARTIN  483  VILLA CONCEPCION DEL TIO
339,C.E.N.M.A. Nº 186,CENMA 186,VILLA DEL ROSARIO,RIO SEGUNDO,CÓRDOBA,140327300,CORRIENTES 852 CENTRO VILLA DEL ROSARIO
340,C.E.N.M.A. Nº 186 ANEXO CALCHIN OESTE,CENMA 186 ANEXO CALCHIN OESTE,CALCHIN OESTE,RIO SEGUNDO,CÓRDOBA,140327307,AVENIDA ALMAFUERTE   CALCHIN OESTE
345,C.E.N.M.A. Nº 186 ANEXO COSTASACATE,CENMA 186 ANEXO COSTASACATE,COSTASACATE,RIO SEGUNDO,CÓRDOBA,140327309,25 DE MAYO S/N°   COSTASACATE
341,C.E.N.M.A. Nº 186 ANEXO DE CALCHIN,CENMA 186 ANEXO DE CALCHIN,CALCHIN,RIO SEGUNDO,CÓRDOBA,140327301,SANTA TERESA 250  CALCHIN
342,C.E.N.M.A. Nº 186 ANEXO LAS JUNTURAS,CENMA 186 ANEXO LAS JUNTURAS,LAS JUNTURAS,RIO SEGUNDO,CÓRDOBA,140327304,ESPAÑA 337 CENTRO BARRIO CENTRO - LAS JUNTURAS
343,C.E.N.M.A. Nº 186 ANEXO MATORRALES,CENMA 186 ANEXO MATORRALES,MATORRALES,RIO SEGUNDO,CÓRDOBA,140327308,CORRIENTES  237  MATORRALES
346,C.E.N.M.A. Nº 186 ANEXO SEDE JOSE M. ALLADIO,CENMA 186 ANEXO SEDE JOSE M ALLADIO,LUQUE,RIO SEGUNDO,CÓRDOBA,140327306,AVENIDA CORDOBA 325  LUQUE - RIO SEGUNDO
344,C.E.N.M.A. Nº 186 ANEXO SEDE LUQUE,CENMA 186 ANEXO SEDE LUQUE,LUQUE,RIO SEGUNDO,CÓRDOBA,140327303,25 DE MAYO 582 CENTRO BARRIO CENTRO - LUQUE
347,C.E.N.M.A. Nº 19,CENMA 19,CORDOBA,CAPITAL,CÓRDOBA,140074100,ANA MARIA JANER 1551 PUEYRREDON
349,C.E.N.M.A. Nº 19 ANEXO Bº YOFRE H,CENMA 19 ANEXO B YOFRE H,CORDOBA,CAPITAL,CÓRDOBA,140074101,MARTIN ALLENDE 2005 YOFRE H
348,C.E.N.M.A. Nº 19 ANEXO SEDE MERCADO DE ABASTO,CENMA 19 ANEXO SEDE MERCADO DE ABASTO,CORDOBA,CAPITAL,CÓRDOBA,140074102,AV. DE LA SEMILLERIA S/N  PALMAR B° PALMAR (MERCADO DE ABASTO)
350,C.E.N.M.A. Nº 191 ALEJO LEDESMA,CENMA 191 ALEJO LEDESMA,ALEJO LEDESMA,MARCOS JUAREZ,CÓRDOBA,140412200,HIPOLITO IRIGOYEN 757 CENTRO ALEJO LEDESMA
351,C.E.N.M.A. Nº 191 ALEJO LEDESMA ANEXO BENJAMIN GOULD,CENMA 191 ALEJO LEDESMA ANEXO BENJAMIN GOULD,BENJAMIN GOULD,UNION,CÓRDOBA,140412203,AV.FUERZA AEREA ARGENTINA 278 CENTRO BENJAMIN GOULD
352,C.E.N.M.A. Nº 191 ALEJO LEDESMA ANEXO GUATIMOZIN,CENMA 191 ALEJO LEDESMA ANEXO GUATIMOZIN,GUATIMOZIN,MARCOS JUAREZ,CÓRDOBA,140412202,ENTRE RIOS NORTE  PEIRANO GUATIMOZIN
353,C.E.N.M.A. Nº 191 ALEJO LEDESMA ANEXO PUEBLO ITALIANO,CENMA 191 ALEJO LEDESMA ANEXO PUEBLO ITALIANO,PUEBLO ITALIANO,UNION,CÓRDOBA,140412201,BUENOS AIRES 474 CENTRO PUEBLO ITALIANO
354,C.E.N.M.A. Nº 195,CENMA 195,MORTEROS,SAN JUSTO,CÓRDOBA,140110800,MARCONI 69 CENTRO MORTEROS
355,C.E.N.M.A. Nº 196,CENMA 196,MONTE MAIZ,UNION,CÓRDOBA,140260700,SALTA 1771 CENTRO MONTE MAIZ
271,C.E.N.M.A. N° 196 ANEXO LABORDE,CENMA 196 ANEXO LABORDE,LABORDE,UNION,CÓRDOBA,140260701,BELGRANO 428 CENTRO LABORDE
356,C.E.N.M.A. Nº 196 ANEXO PASCANAS,CENMA 196 ANEXO PASCANAS,PASCANAS,UNION,CÓRDOBA,140260704,ESPAÑA 16 CENTRO PASCANAS
272,C.E.N.M.A. N° 196 ANEXO SEDE AGROMETAL INGERSOLL,CENMA 196 ANEXO SEDE AGROMETAL INGERSOLL,MONTE MAIZ,UNION,CÓRDOBA,140260705,MISIONES  1974 MONTERREY MONTE MAIZ
273,C.E.N.M.A. N° 196 ANEXO SEDE COLONIA ITALIANA,CENMA 196 ANEXO SEDE COLONIA ITALIANA,COLONIA ITALIANA,MARCOS JUAREZ,CÓRDOBA,140260703,ISLAS MALVINAS   COLONIA ITALIANA
274,C.E.N.M.A. N° 196 ANEXO SEDE WENCESLAO ESCALANTE,CENMA 196 ANEXO SEDE WENCESLAO ESCALANTE,WENCESLAO ESCALANTE,UNION,CÓRDOBA,140260702,ITALIA 1234  WENCESLAO ESCALANTE
357,C.E.N.M.A. Nº 201,CENMA 201,BELL VILLE,UNION,CÓRDOBA,140049400,ENTRE RIOS 457 CENTRO BELL VILLE
358,C.E.N.M.A. Nº 201 ANEXO ALTO ALEGRE,CENMA 201 ANEXO ALTO ALEGRE,ALTO ALEGRE,UNION,CÓRDOBA,140049408,JULIO A ROCA  115  ALTO ALEGRE
275,C.E.N.M.A. N° 201 ANEXO BALLESTEROS (EX IPEM 139),CENMA 201 ANEXO BALLESTEROS (EX IPEM 139),BALLESTEROS,UNION,CÓRDOBA,140049405,ANSELMO G. VAZQUEZ 522 CENTRO BALLESTEROS
359,C.E.N.M.A. Nº 201 ANEXO CINTRA,CENMA 201 ANEXO CINTRA,CINTRA,UNION,CÓRDOBA,140049402,BELGRANO 548 CENTRO CINTRA
276,C.E.N.M.A. N° 201 ANEXO MORRISON (EX IPEM 173),CENMA 201 ANEXO MORRISON (EX IPEM 173),MORRISON,UNION,CÓRDOBA,140049406,MENDOZA 206 NORTE MORRISON
277,C.E.N.M.A. N° 201 ANEXO SAN ANTONIO DE LITIN,CENMA 201 ANEXO SAN ANTONIO DE LITIN,SAN ANTONIO DE LITIN,UNION,CÓRDOBA,140049401,LIBERTAD 342  SAN ANTONIO DE LITIN
360,C.E.N.M.A. Nº 201 ANEXO SEDE MAINERO,CENMA 201 ANEXO SEDE MAINERO,BELL VILLE,UNION,CÓRDOBA,140049407,"BV, COLON 1240 ESTACION BELL VILLE"
278,C.E.N.M.A. N° 201 ANEXO SEDE MONTE LEÑA,CENMA 201 ANEXO SEDE MONTE LEÑA,MONTE LEÑA,UNION,CÓRDOBA,140049403,CARDO 146  MONTE LEÑA
279,C.E.N.M.A. N° 201 ANEXO SEDE SAN MARCOS SUD,CENMA 201 ANEXO SEDE SAN MARCOS SUD,SAN MARCOS SUD,UNION,CÓRDOBA,140049404,LIBERTAD S/N   SAN MARCOS SUD
361,C.E.N.M.A. Nº 202,CENMA 202,SAMPACHO,RIO CUARTO,CÓRDOBA,140060800,INTENDENTE D'ANDREA 86 AMADEO SABATTINI SAMPACHO
280,C.E.N.M.A. N° 202 ANEXO SEDE BULNES,CENMA 202 ANEXO SEDE BULNES,BULNES,RIO CUARTO,CÓRDOBA,140060802,AVENIDA RIVADAVIA  CENTRO BULNES
362,C.E.N.M.A. Nº 211 DR. RENE FAVALORO,CENMA 211 DOCTOR RENE FAVALORO,EMBALSE,CALAMUCHITA,CÓRDOBA,140248400,CAMINO A LA CRUZ  LOS HOTELES EMBALSE P/CAMINO A LA CRUZ
281,C.E.N.M.A. N° 211 DR. RENE FAVALORO ANEXO DE VILLA DEL DIQUE,CENMA 211 DOCTOR RENE FAVALORO ANEXO DE VILLA DEL DIQUE,VILLA DEL DIQUE,CALAMUCHITA,CÓRDOBA,140248401,SARMIENTO 363  VILLA DEL DIQUE
363,C.E.N.M.A. Nº 211 DR. RENE FAVALORO ANEXO LA CRUZ,CENMA 211 DOCTOR RENE FAVALORO ANEXO LA CRUZ,LA CRUZ,CALAMUCHITA,CÓRDOBA,140248405,SARMIENTO 236  LA CRUZ
282,C.E.N.M.A. N° 211 DR. RENE FAVALORO ANEXO SEDE VILLA AMANCAY,CENMA 211 DOCTOR RENE FAVALORO ANEXO SEDE VILLA AMANCAY,VILLA AMANCAY,CALAMUCHITA,CÓRDOBA,140248402,CALLE N° 6   VILLA AMANCAY
364,C.E.N.M.A. Nº 211 DR. RENE FAVALORO ANEXO SEDE VILLA RUMIPAL,CENMA 211 DOCTOR RENE FAVALORO ANEXO SEDE VILLA RUMIPAL,VILLA RUMIPAL,CALAMUCHITA,CÓRDOBA,140248406,SABATTINI
365,C.E.N.M.A. Nº 212,CENMA 212,JUSTINIANO POSSE,UNION,CÓRDOBA,140147700,9 DE JULIO 979 CENTRO JUSTINIANO POSSE - MANZANA HISTORICA
366,C.E.N.M.A. Nº 212 ANEXO AMADEO SABATTINI,CENMA 212 ANEXO AMADEO SABATTINI,ORDOÑEZ,UNION,CÓRDOBA,140147701,CALLE 10 119  ORDOÑEZ
367,C.E.N.M.A. Nº 212 ANEXO MARIA ISABEL SAPPIA,CENMA 212 ANEXO MARIA ISABEL SAPPIA,IDIAZABAL,UNION,CÓRDOBA,140147702,SARMIENTO 325 CENTRO IDIAZABAL - UNION
368,C.E.N.M.A. Nº 214,CENMA 214,CAMILO ALDAO,MARCOS JUAREZ,CÓRDOBA,140160200,BOULEVAR JOSE MARIA ALDAO 1160  CAMILO ALDAO
283,C.E.N.M.A. N° 214 ANEXO CRUZ ALTA,CENMA 214 ANEXO CRUZ ALTA,CRUZ ALTA,MARCOS JUAREZ,CÓRDOBA,140160202,SAN MARTIN 1487 RIVADAVIA CRUZ ALTA
369,C.E.N.M.A. Nº 215,CENMA 215,CORDOBA,CAPITAL,CÓRDOBA,140270900,TRAFALGAR 875 ALTA CORDOBA B° ALTA CORDOBA
374,C.E.N.M.A. Nº 215 ANEXO Nº 6,CENMA 215 ANEXO 6,BOUWER,SANTA MARIA,CÓRDOBA,140270906,CAMINO A DESPEÑADEROS KM 7 ½   CAMINO A DESPEÑADEROS KM 7 ½
370,C.E.N.M.A. Nº 215 ANEXO B°AMPLIACION RESIDENCIAL AMERICA,CENMA 215 ANEXO BAMPLIACION RESIDENCIAL AMERICA,CORDOBA,CAPITAL,CÓRDOBA,140270903,JAMAICA 915 AMPLIACION RESIDENCIAL AMERICA B° AMPLIACION RESIDENCIAL AMERICA
371,C.E.N.M.A. Nº 215 ANEXO ESTEBAN ECHEVERRIA,CENMA 215 ANEXO ESTEBAN ECHEVERRIA,CORDOBA,CAPITAL,CÓRDOBA,140270902,COLOMBRES ESQ. ZAPIOLA  SAN MARTIN B° SAN MARTIN
372,C.E.N.M.A. Nº 215 ANEXO EXTENSION AULICA Bº  MARCELO T. DE ALVEAR,CENMA 215 ANEXO EXTENSION AULICA B MARCELO T DE ALVEAR,CORDOBA,CAPITAL,CÓRDOBA,140270904,PABLO NERUDA 50 VILLA AZALAIS OESTE B° VILLA AZALAIS OESTE
373,C.E.N.M.A. Nº 215 ANEXO EXTENSION AULICA JUAN JOSE PASO,CENMA 215 ANEXO EXTENSION AULICA JUAN JOSE PASO,CORDOBA,CAPITAL,CÓRDOBA,140270905,PLATON 3030 ANA MARIA ZUMARAN Bº ANA MARIA ZUMARAN
375,C.E.N.M.A. Nº 215 ANEXO SEDE Bº AMPLIACION RESIDENCIAL AMERICA,CENMA 215 ANEXO SEDE B AMPLIACION RESIDENCIAL AMERICA,CORDOBA,CAPITAL,CÓRDOBA,140270907,JOSE FRANCO 541 AMPLIACION RESIDENCIAL AMERICA B° AMPLIACION RESIDENCIAL AMERICA
376,C.E.N.M.A. Nº 215 ANEXO SEDE Bº GENERAL BUSTOS (A.SABATTINI),CENMA 215 ANEXO SEDE B GENERAL BUSTOS (A SABATTINI),CORDOBA,CAPITAL,CÓRDOBA,140270901,PABLO NERUDA 50 VILLA AZALAIS OESTE B° VILLA AZALAIS OESTE
377,C.E.N.M.A. Nº 216,CENMA 216,VILLA ALLENDE,COLON,CÓRDOBA,140429400,GOYCOECHEA 150 CENTRO VILLA ALLENDE
378,C.E.N.M.A. Nº 216 ANEXO SALDAN,CENMA 216 ANEXO SALDAN,SALDAN,COLON,CÓRDOBA,140429402,VELEZ SARSFIELD 647 CENTRO SALDAN
379,C.E.N.M.A. Nº 216 ANEXO SEDE EDUCACION A DISTANCIA PARQUE EDUCATIVO NOROESTE,CENMA 216 ANEXO SEDE EDUCACION A DISTANCIA PARQUE EDUCATIVO NOROESTE,VILLA ALLENDE,COLON,CÓRDOBA,140429406,MACHA S/N  B°VILLA ALLENDE PARQUE VILLA ALLENDE
380,C.E.N.M.A. Nº 216 ANEXO VILLA ALLENDE ANEXO SEDE EDUCACION A DISTANCIA,CENMA 216 ANEXO VILLA ALLENDE ANEXO SEDE EDUCACION A DISTANCIA,VILLA ALLENDE,COLON,CÓRDOBA,140429405,GOYCOECHEA 150  VILLA ALLENDE - COLON
381,C.E.N.M.A. Nº 216 ANEXO VILLA RIVERA INDARTE,CENMA 216 ANEXO VILLA RIVERA INDARTE,CORDOBA,CAPITAL,CÓRDOBA,140429407,QUILLOAMIRA ESQ LABORDE  VILLA RIVERA INDARTE
382,C.E.N.M.A. Nº 217,CENMA 217,VILLA CARLOS PAZ,PUNILLA,CÓRDOBA,140239500,SAN MARTIN 255 CENTRO VILLA CARLOS PAZ
284,C.E.N.M.A. N° 217 ANEXO ICHO CRUZ,CENMA 217 ANEXO ICHO CRUZ,VILLA RIO ICHO CRUZ,PUNILLA,CÓRDOBA,140239505,SAN MARTIN   ICHO CRUZ
383,C.E.N.M.A. Nº 217 ANEXO SEDE COOPI,CENMA 217 ANEXO SEDE COOPI,VILLA CARLOS PAZ,PUNILLA,CÓRDOBA,140239506,PARAGUAY 1260 LOS ALGARROBOS
285,C.E.N.M.A. N° 217 ANEXO TANTI,CENMA 217 ANEXO TANTI,TANTI,PUNILLA,CÓRDOBA,140239501,RUTA PROVINCIAL  38 SAN MIGUEL SAN FRANCISCO 33 - BOMBEROS VOLUNTARIOS
286,C.E.N.M.A. N° 217 ANEXO VILLA STA.CRUZ DEL LAGO,CENMA 217 ANEXO VILLA SANTA CRUZ DEL LAGO,VILLA SANTA CRUZ DEL LAGO,PUNILLA,CÓRDOBA,140239502,LAS AZUCENAS S/N  CENTRO VILLA SANTA CRUZ DEL LAGO
384,C.E.N.M.A. Nº 23,CENMA 23,CORDOBA,CAPITAL,CÓRDOBA,140294900,JULIAN PAZ 1851 VILLA CABRERA B° VILLA CABRERA
385,C.E.N.M.A. Nº 23 ANEXO BARRIO MARQUES DE SOBREMONTE,CENMA 23 ANEXO BARRIO MARQUES DE SOBREMONTE,CORDOBA,CAPITAL,CÓRDOBA,140294905,FRANCISCO SUAREZ 3760 MARQUEZ DE SOBREMONTE-ANEXO B° MARQUES DE SOBREMONTE-ANEXO
386,C.E.N.M.A. Nº 232,CENMA 232,CORDOBA,CAPITAL,CÓRDOBA,140194200,LA RIOJA 1450 ALBERDI B° ALBERDI-(LA RIOJA 1450 2°PISO)
388,C.E.N.M.A. Nº 232 ANEXO EXTENSION AULICA Bº LA FRANCE,CENMA 232 ANEXO EXTENSION AULICA B LA FRANCE,CORDOBA,CAPITAL,CÓRDOBA,140194206,AVENIDA CARDEÑOSA 2815 LA FRANCE Bº LA FRANCE
287,C.E.N.M.A. N° 232 ANEXO LOS BOULEVARES,CENMA 232 ANEXO LOS BOULEVARES,CORDOBA,CAPITAL,CÓRDOBA,140194205,AVENIDA LOS ALEMANES 4200 LOS BOULEVARES BARRIO LOS BOULEVARES
288,C.E.N.M.A. N° 232 ANEXO SEDE SELC,CENMA 232 ANEXO SEDE SELC,CORDOBA,CAPITAL,CÓRDOBA,140194204,DEAN FUNES 64 CENTRO B° CENTRO
387,C.E.N.M.A. Nº 232 ANEXO U.N.C. SEDE A DISTANCIA,CENMA 232 ANEXO UNC SEDE A DISTANCIA,CORDOBA,CAPITAL,CÓRDOBA,140194202,VALPARAISO  CIUDAD UNIVERSITARIA
389,C.E.N.M.A. Nº 24,CENMA 24,RIO CUARTO,RIO CUARTO,CÓRDOBA,140176400,BAIGORRIA 463 CENTRO RIO CUARTO
289,C.E.N.M.A. N° 24 ANEXO B° ROQUE SAENZ PEÑA,CENMA 24 ANEXO B ROQUE SAENZ PEÑA,RIO CUARTO,RIO CUARTO,CÓRDOBA,140176407,LA RIOJA 1600 PROGRESO RIO CUARTO
290,C.E.N.M.A. N° 24 ANEXO BARRIO ALBERDI,CENMA 24 ANEXO BARRIO ALBERDI,RIO CUARTO,RIO CUARTO,CÓRDOBA,140176406,Belisario Roldan 535 ALBERDI RIO CUARTO
291,C.E.N.M.A. N° 24 ANEXO SEDE HOLMERG,CENMA 24 ANEXO SEDE HOLMERG,SANTA CATALINA,RIO CUARTO,CÓRDOBA,140176408,AVENIDA BUENOS AIRES 725 CENTRO SANTA CATALINA (HOLMBERG)
292,C.E.N.M.A. N° 24 ANEXO SEDE MUNICIPALIDAD DE RIO CUARTO,CENMA 24 ANEXO SEDE MUNICIPALIDAD DE RIO CUARTO,RIO CUARTO,RIO CUARTO,CÓRDOBA,140176402,PJE CONCEPCION 650 CENTRO RIO CUARTO
390,C.E.N.M.A. Nº 242,CENMA 242,VILLA DE MARIA,RIO SECO,CÓRDOBA,140429600,RECONQUISTA ESQ.ING.LEOPOLDO CARO   VILLA MARIA DE RIO SECO
391,C.E.N.M.A. Nº 242 ANEXO SEDE EUFRASIO LOZA LOS HOYOS,CENMA 242 ANEXO SEDE EUFRASIO LOZA LOS HOYOS,LOS HOYOS,RIO SECO,CÓRDOBA,140429613,CALLE PUBLICA   LOS HOYOS
392,C.E.N.M.A. Nº 242 ANEXO SEDE GUTEMBERG,CENMA 242 ANEXO SEDE GUTEMBERG,GUTEMBERG,RIO SECO,CÓRDOBA,140429614,CALLE PUBLICA S/N    GUTEMBERG
393,C.E.N.M.A. Nº 242 ANEXO SEDE RAYO CORTADO,CENMA 242 ANEXO SEDE RAYO CORTADO,RAYO CORTADO,RIO SECO,CÓRDOBA,140429605,CALLE PUBLICA   RAYO CORTADO
394,C.E.N.M.A. Nº 243,CENMA 243,CORONEL MOLDES,RIO CUARTO,CÓRDOBA,140176300,GENERAL PAZ 550 JARDIN CORONEL MOLDES
395,C.E.N.M.A. Nº 243  ANEXO SEDE AGEC,CENMA 243 ANEXO SEDE AGEC,RIO CUARTO,RIO CUARTO,CÓRDOBA,140176301,CABRERA 331 CENTRO RIO CUARTO
91,C.E.N.M.A Nº 285 VICUÑA MACKENNA,CENMA 285 VICUÑA MACKENNA,VICUÑA MACKENNA,RIO CUARTO,CÓRDOBA,140092000,ARTURO ILLIA  261 SUR
293,C.E.N.M.A. N° 285 VICUÑA MACKENNA ANEXO GENERAL LEVALLE,CENMA 285 VICUÑA MACKENNA ANEXO GENERAL LEVALLE,GENERAL LEVALLE,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA,140092003,PELEGRINI 331 CENTRO GENERAL LEVALLE
92,C.E.N.M.A Nº 285 VICUÑA MACKENNA ANEXO JOVITA,CENMA 285 VICUÑA MACKENNA ANEXO JOVITA,JOVITA,GENERAL ROCA,CÓRDOBA,140092005,GUEMES 220  JOVITA
